EBU_SEGMENT,ACQ_CHANNEL,PRODUCT_TYPE,CLT,CLTV_USER,AVG_REV_MONTH,CLTV,INFLOW_BASE,MONTH_ID
Wholesale,OTHER,850_Dark Fiber,42.92972696,1004.060591,23.38846907,22089.33301,22,01/03/2024
Public,DIRECT SALES,850_Dark Fiber,60.75678769,1501.679696,24.71624576,6006.718784,4,01/03/2024
Strategic,DIRECT SALES,850_Dark Fiber,62.6333783,863.5855201,13.78794412,8635.855201,10,01/03/2024
any,DIRECT SALES,850_Dark Fiber,14.27537663,655.4074876,45.91174752,9175.704826,14,01/03/2024
any,PAM,850_Dark Fiber,49.79657302,759.4689698,15.25143044,0,0,01/03/2024
SMB,PAM,850_Dark Fiber,50.26368849,735.0784173,14.6244424,0,0,01/03/2024
MLE,any,850_Dark Fiber,14.56761192,374.781855,25.72706201,0,0,01/03/2024
SMB,any,850_Dark Fiber,16.31305716,449.3352047,27.54451237,0,0,01/03/2024
MLE,OTHER,850_Dark Fiber,16.88467084,438.2295247,25.95428296,0,0,01/03/2024
Public,OTHER,850_Dark Fiber,34.65966283,1013.660937,29.24612803,0,0,01/03/2024
SMB,OTHER,850_Dark Fiber,18.43032418,439.2381614,23.8323622,0,0,01/03/2024
Strategic,OTHER,850_Dark Fiber,13.92007499,1097.526128,78.84484305,0,0,01/03/2024
MLE,DIRECT SALES,850_Dark Fiber,13.91793948,345.1948888,24.80215475,0,0,01/03/2024
any,BSA,900_TV Digital,26.73408548,169.4408003,6.338006231,8302.599216,49,01/03/2024
SMB,BSA,900_TV Digital,26.73408548,169.4408003,6.338006231,8302.599216,49,01/03/2024
any,DSA,900_TV Digital,36.34955444,294.7994952,8.110126789,2063.596467,7,01/03/2024
SMB,DSA,900_TV Digital,35.14433905,305.9231429,8.704763019,2141.462,7,01/03/2024
any,PAM,900_TV Digital,28.57269518,213.5869026,7.475210206,427.1738052,2,01/03/2024
SMB,PAM,900_TV Digital,28.57269518,213.5869026,7.475210206,427.1738052,2,01/03/2024
any,RAM,900_TV Digital,28.09848875,200.2273971,7.125913387,2002.273971,10,01/03/2024
SMB,RAM,900_TV Digital,27.04996108,198.9758855,7.355865868,1989.758855,10,01/03/2024
MLE,any,900_TV Digital,52.89335899,343.0785854,6.486231769,4116.943025,12,01/03/2024
SMB,any,900_TV Digital,26.7978789,197.8904678,7.384557135,20778.49912,105,01/03/2024
any,any,900_TV Digital,32.36436403,226.3901286,6.995043326,26487.64505,117,01/03/2024
SMB,OTHER,900_TV Digital,21.04931619,160.2536795,7.613248717,160.2536795,1,01/03/2024
MLE,OTHER,900_TV Digital,47.67905679,289.6890832,6.075814052,579.3781664,2,01/03/2024
any,OTHER,900_TV Digital,27.04444405,189.1435374,6.993803866,567.4306121,3,01/03/2024
any,SR BSA,900_TV Digital,32.01064115,228.3827843,7.134589502,3197.35898,14,01/03/2024
SMB,SR BSA,900_TV Digital,32.01064115,228.3827843,7.134589502,3197.35898,14,01/03/2024
any,DIGITAL,900_TV Digital,19.37879937,121.3651255,6.262778367,485.4605018,4,01/03/2024
SMB,DIGITAL,900_TV Digital,19.37879937,121.3651255,6.262778367,485.4605018,4,01/03/2024
any,DIRECT SALES,900_TV Digital,60.67854564,478.1584667,7.880189969,3347.109267,7,01/03/2024
MLE,DIRECT SALES,900_TV Digital,62.0857528,520.9483242,8.390786948,3646.63827,7,01/03/2024
any,INDIRECT DEALERS,900_TV Digital,16.2025741,69.0988128,4.264681178,69.0988128,1,01/03/2024
SMB,INDIRECT DEALERS,900_TV Digital,16.11412995,69.49817619,4.312871773,69.49817619,1,01/03/2024
any,INDIRECT HUNTING,900_TV Digital,30.0712775,236.4573583,7.863229564,3546.860374,15,01/03/2024
SMB,INDIRECT HUNTING,900_TV Digital,29.98882766,237.0638779,7.905073204,3555.958169,15,01/03/2024
any,TAM DIRECT SALES,900_TV Digital,51.0499808,489.1676163,9.582131249,1467.502849,3,01/03/2024
MLE,TAM DIRECT SALES,900_TV Digital,54.38576109,544.1000407,10.0044576,1632.300122,3,01/03/2024
any,INDIRECT FRANCHISES,900_TV Digital,34.14836585,341.3567614,9.996283949,682.7135228,2,01/03/2024
SMB,INDIRECT FRANCHISES,900_TV Digital,32.99166321,347.341768,10.52816785,694.683536,2,01/03/2024
OTHER,any,900_TV Digital,20.19050172,66.11467174,3.274543282,0,0,01/03/2024
Public,any,900_TV Digital,16.29065334,67.11816608,4.120041394,0,0,01/03/2024
Strategic,any,900_TV Digital,23.08873726,143.3679166,6.209430811,0,0,01/03/2024
Wholesale,any,900_TV Digital,31.95838702,278.8451878,8.725258493,0,0,01/03/2024
OTHER,OTHER,900_TV Digital,19.38225364,62.53888743,3.226605563,0,0,01/03/2024
Public,OTHER,900_TV Digital,14.64039694,50.94518369,3.479767926,0,0,01/03/2024
Strategic,OTHER,900_TV Digital,17.89407982,110.2247967,6.159847158,0,0,01/03/2024
Wholesale,OTHER,900_TV Digital,31.95838702,278.8451878,8.725258493,0,0,01/03/2024
any,FIELD SALES,900_TV Digital,26.0853582,192.0085959,7.360780497,0,0,01/03/2024
SMB,FIELD SALES,900_TV Digital,22.49543353,173.9960767,7.73472876,0,0,01/03/2024
Public,DIRECT SALES,900_TV Digital,14.06663197,88.60909792,6.299240506,0,0,01/03/2024
Strategic,DIRECT SALES,900_TV Digital,72.06437247,458.6290087,6.364157392,0,0,01/03/2024
any,INDIRECT SALES,900_TV Digital,57.77488207,406.8210155,7.041485865,0,0,01/03/2024
MLE,INDIRECT SALES,900_TV Digital,59.66777995,419.6516874,7.033137276,0,0,01/03/2024
any,any,860_GSM Adaptor,66.1969137,114.6864956,1.732505176,917.491965,8,01/03/2024
Strategic,any,860_GSM Adaptor,51.83810481,112.0543592,2.161621449,896.4348737,8,01/03/2024
any,DIRECT SALES,860_GSM Adaptor,59.86937313,100.5487532,1.67946895,804.3900259,8,01/03/2024
Strategic,DIRECT SALES,860_GSM Adaptor,39.48837074,100.0334798,2.533238976,800.2678388,8,01/03/2024
any,BSA,860_GSM Adaptor,40.42998365,508.4299844,12.5755674,0,0,01/03/2024
SMB,BSA,860_GSM Adaptor,39.92596501,510.8346785,12.79454807,0,0,01/03/2024
any,DSA,860_GSM Adaptor,60.59214923,412.6076148,6.809588702,0,0,01/03/2024
SMB,DSA,860_GSM Adaptor,54.85581378,617.0443943,11.24847763,0,0,01/03/2024
MLE,any,860_GSM Adaptor,36.2325158,85.61135894,2.362832308,0,0,01/03/2024
OTHER,any,860_GSM Adaptor,54.14543461,133.4450378,2.464566749,0,0,01/03/2024
Public,any,860_GSM Adaptor,23.04117914,14.11449079,0.612576757,0,0,01/03/2024
SMB,any,860_GSM Adaptor,17.59469555,56.24533823,3.196721311,0,0,01/03/2024
any,OTHER,860_GSM Adaptor,41.61722291,69.56966558,1.671655645,0,0,01/03/2024
MLE,OTHER,860_GSM Adaptor,16.77243177,31.0818098,1.85314868,0,0,01/03/2024
OTHER,OTHER,860_GSM Adaptor,42.90884941,124.3262725,2.897450623,0,0,01/03/2024
Public,OTHER,860_GSM Adaptor,62.09754564,489.1870465,7.877719505,0,0,01/03/2024
SMB,OTHER,860_GSM Adaptor,13.88904864,38.09775753,2.743006993,0,0,01/03/2024
Strategic,OTHER,860_GSM Adaptor,26.28788861,38.07503867,1.448387097,0,0,01/03/2024
MLE,DIRECT SALES,860_GSM Adaptor,35.41684484,83.57569881,2.359772566,0,0,01/03/2024
Public,DIRECT SALES,860_GSM Adaptor,22.00301086,12.43644748,0.565215714,0,0,01/03/2024
any,INDIRECT SALES,860_GSM Adaptor,25.16234922,89.1247712,3.541989279,0,0,01/03/2024
MLE,INDIRECT SALES,860_GSM Adaptor,25.16234922,89.1247712,3.541989279,0,0,01/03/2024
any,INDIRECT HUNTING,860_GSM Adaptor,32.58060924,271.3152122,8.327505794,0,0,01/03/2024
SMB,INDIRECT HUNTING,860_GSM Adaptor,31.67815421,271.2860559,8.563821431,0,0,01/03/2024
any,TAM DIRECT SALES,860_GSM Adaptor,54.47598135,558.9136667,10.25981823,0,0,01/03/2024
MLE,TAM DIRECT SALES,860_GSM Adaptor,52.70821094,579.1900556,10.98861155,0,0,01/03/2024
any,INDIRECT FRANCHISES,860_GSM Adaptor,39.84548529,404.4153219,10.14958957,0,0,01/03/2024
SMB,INDIRECT FRANCHISES,860_GSM Adaptor,35.15197444,407.7494739,11.59961795,0,0,01/03/2024
any,BSA,870_IP Trunking,36.49276951,609.7320613,16.70829782,609.7320613,1,01/03/2024
SMB,BSA,870_IP Trunking,35.83721029,575.8691691,16.06902894,575.8691691,1,01/03/2024
any,RAM,870_IP Trunking,53.32866673,1690.201823,31.69405737,1690.201823,1,01/03/2024
SMB,RAM,870_IP Trunking,27.5174112,519.2237134,18.86891574,519.2237134,1,01/03/2024
Public,any,870_IP Trunking,47.17260287,2781.50143,58.96434074,2781.50143,1,01/03/2024
SMB,any,870_IP Trunking,38.55130394,1359.181176,35.25642551,6795.905879,5,01/03/2024
Strategic,any,870_IP Trunking,60.16990181,2429.333049,40.37455565,31581.32964,13,01/03/2024
MLE,any,870_IP Trunking,69.05192536,2234.789961,32.36390512,93861.17835,42,01/03/2024
any,any,870_IP Trunking,64.90849246,2474.019262,38.11549411,150915.175,61,01/03/2024
any,OTHER,870_IP Trunking,47.70258026,2414.15934,50.60856932,2414.15934,1,01/03/2024
SMB,OTHER,870_IP Trunking,26.81359826,924.0098146,34.46049297,924.0098146,1,01/03/2024
Public,DIRECT SALES,870_IP Trunking,44.30052525,2617.321202,59.0810422,2617.321202,1,01/03/2024
Strategic,DIRECT SALES,870_IP Trunking,57.18713529,2138.631312,37.39707018,27802.20705,13,01/03/2024
MLE,DIRECT SALES,870_IP Trunking,71.80664167,2290.269921,31.8949594,84739.98707,37,01/03/2024
any,DIRECT SALES,870_IP Trunking,67.32203664,2493.058525,37.03183458,127145.9848,51,01/03/2024
any,INDIRECT SALES,870_IP Trunking,36.07155647,890.7908706,24.6951049,2672.372612,3,01/03/2024
MLE,INDIRECT SALES,870_IP Trunking,36.07155647,890.7908706,24.6951049,2672.372612,3,01/03/2024
any,INDIRECT HUNTING,870_IP Trunking,23.53275484,780.8755747,33.18249733,1561.751149,2,01/03/2024
SMB,INDIRECT HUNTING,870_IP Trunking,23.53275484,780.8755747,33.18249733,1561.751149,2,01/03/2024
any,TAM DIRECT SALES,870_IP Trunking,14.87107281,439.5999025,29.56073903,879.199805,2,01/03/2024
MLE,TAM DIRECT SALES,870_IP Trunking,14.87107281,439.5999025,29.56073903,879.199805,2,01/03/2024
any,PAM,870_IP Trunking,38.86680194,1168.806452,30.0721025,0,0,01/03/2024
SMB,PAM,870_IP Trunking,37.39088968,1039.944959,27.8127899,0,0,01/03/2024
OTHER,any,870_IP Trunking,53.54194275,1977.576735,36.93509486,0,0,01/03/2024
Wholesale,any,870_IP Trunking,47.29018528,1817.581641,38.43464833,0,0,01/03/2024
MLE,OTHER,870_IP Trunking,30.72010063,1487.452921,48.41953283,0,0,01/03/2024
OTHER,OTHER,870_IP Trunking,42.00770037,1047.160682,24.92782687,0,0,01/03/2024
Public,OTHER,870_IP Trunking,16.31406503,940.621961,57.65711728,0,0,01/03/2024
Strategic,OTHER,870_IP Trunking,24.00553173,1308.508966,54.50864327,0,0,01/03/2024
Wholesale,OTHER,870_IP Trunking,38.47524694,1390.765559,36.14702099,0,0,01/03/2024
any,SR BSA,870_IP Trunking,51.85253724,1336.395913,25.77300908,0,0,01/03/2024
SMB,SR BSA,870_IP Trunking,41.46408278,685.2505874,16.52636551,0,0,01/03/2024
any,DIGITAL,870_IP Trunking,45.73456409,1353.625483,29.59742833,0,0,01/03/2024
SMB,DIGITAL,870_IP Trunking,33.26729501,811.5945268,24.39616826,0,0,01/03/2024
any,FIELD SALES,870_IP Trunking,60.97379666,2182.5954,35.79562894,0,0,01/03/2024
SMB,FIELD SALES,870_IP Trunking,29.38015782,640.1265129,21.78771526,0,0,01/03/2024
any,INDIRECT DEALERS,870_IP Trunking,43.43733515,748.3293618,17.22779169,0,0,01/03/2024
SMB,INDIRECT DEALERS,870_IP Trunking,37.76961686,451.8206595,11.96254283,0,0,01/03/2024
any,any,920_TV Flexibil,43.84879621,5440.834689,124.0817345,5440.834689,1,01/03/2024
MLE,any,920_TV Flexibil,52.97519937,3516.997347,66.38950658,3516.997347,1,01/03/2024
any,DIRECT SALES,920_TV Flexibil,61.41722075,2214.235195,36.05235093,2214.235195,1,01/03/2024
MLE,DIRECT SALES,920_TV Flexibil,59.48700319,1949.791977,32.77677262,1949.791977,1,01/03/2024
Public,any,920_TV Flexibil,76.16679256,171.3140101,2.24919554,0,0,01/03/2024
SMB,any,920_TV Flexibil,38.81398537,468.8904709,12.08045158,0,0,01/03/2024
Strategic,any,920_TV Flexibil,72.85030309,485.0138836,6.657678322,0,0,01/03/2024
any,OTHER,920_TV Flexibil,50.81270249,543.9911788,10.7058108,0,0,01/03/2024
MLE,OTHER,920_TV Flexibil,53.72530911,637.0824589,11.85814413,0,0,01/03/2024
SMB,OTHER,920_TV Flexibil,35.34106258,367.3795635,10.39526083,0,0,01/03/2024
Strategic,OTHER,920_TV Flexibil,78.97006778,574.1386266,7.270332199,0,0,01/03/2024
Public,DIRECT SALES,920_TV Flexibil,76.50039736,157.1949168,2.05482484,0,0,01/03/2024
Strategic,DIRECT SALES,920_TV Flexibil,71.10539846,451.9996352,6.356755534,0,0,01/03/2024
any,TAM DIRECT SALES,920_TV Flexibil,53.13944449,600.5859406,11.30207413,0,0,01/03/2024
MLE,TAM DIRECT SALES,920_TV Flexibil,53.14581829,597.9604049,11.25131617,0,0,01/03/2024
any,BSA,830_Internet guaranteed,34.1298311,1495.597024,43.82081526,5982.388094,4,01/03/2024
SMB,BSA,830_Internet guaranteed,34.1298311,1495.597024,43.82081526,5982.388094,4,01/03/2024
any,PAM,830_Internet guaranteed,40.34263809,1760.947333,43.6497814,5282.842,3,01/03/2024
SMB,PAM,830_Internet guaranteed,40.34263809,1760.947333,43.6497814,5282.842,3,01/03/2024
any,RAM,830_Internet guaranteed,58.72994578,3319.270731,56.51751736,9957.812192,3,01/03/2024
SMB,RAM,830_Internet guaranteed,39.42944938,1355.209336,34.37048594,4065.628007,3,01/03/2024
Public,any,830_Internet guaranteed,38.3817194,2757.938771,71.85552951,13789.69385,5,01/03/2024
Wholesale,any,830_Internet guaranteed,42.96182348,2658.32995,61.87656238,29241.62945,11,01/03/2024
SMB,any,830_Internet guaranteed,47.32682097,2121.37514,44.82395177,40306.12767,19,01/03/2024
Strategic,any,830_Internet guaranteed,65.75469292,7085.894614,107.7625687,453497.2553,64,01/03/2024
MLE,any,830_Internet guaranteed,70.41932727,3749.423776,53.24424305,329949.2923,88,01/03/2024
any,any,830_Internet guaranteed,63.00263275,3889.413078,61.73413567,727320.2455,187,01/03/2024
Public,OTHER,830_Internet guaranteed,15.91061731,1146.911168,72.08464296,1146.911168,1,01/03/2024
SMB,OTHER,830_Internet guaranteed,46.39544729,1992.789368,42.95226114,3985.578736,2,01/03/2024
Wholesale,OTHER,830_Internet guaranteed,42.96182348,2658.32995,61.87656238,29241.62945,11,01/03/2024
any,OTHER,830_Internet guaranteed,56.78511321,2874.692576,50.62405292,40245.69607,14,01/03/2024
any,SR BSA,830_Internet guaranteed,54.35503218,2726.907563,50.16844722,8180.722689,3,01/03/2024
SMB,SR BSA,830_Internet guaranteed,42.10178682,1228.499275,29.1792669,3685.497824,3,01/03/2024
Public,DIRECT SALES,830_Internet guaranteed,36.6939784,2631.370493,71.71123459,10525.48197,4,01/03/2024
Strategic,DIRECT SALES,830_Internet guaranteed,64.23935852,7308.917569,113.7763162,467770.7244,64,01/03/2024
MLE,DIRECT SALES,830_Internet guaranteed,72.92995255,4223.922005,57.91752027,346361.6044,82,01/03/2024
any,DIRECT SALES,830_Internet guaranteed,70.90972941,5320.636858,75.03394671,798095.5287,150,01/03/2024
any,INDIRECT SALES,830_Internet guaranteed,49.20691997,2734.881225,55.57919957,2734.881225,1,01/03/2024
MLE,INDIRECT SALES,830_Internet guaranteed,49.20691997,2734.881225,55.57919957,2734.881225,1,01/03/2024
any,INDIRECT HUNTING,830_Internet guaranteed,36.40869385,2207.993767,60.64468493,8831.975068,4,01/03/2024
SMB,INDIRECT HUNTING,830_Internet guaranteed,36.40869385,2207.993767,60.64468493,8831.975068,4,01/03/2024
any,TAM DIRECT SALES,830_Internet guaranteed,24.78307954,1110.634726,44.81423402,5553.17363,5,01/03/2024
MLE,TAM DIRECT SALES,830_Internet guaranteed,24.78307954,1110.634726,44.81423402,5553.17363,5,01/03/2024
any,DSA,830_Internet guaranteed,61.73575591,3284.133351,53.19661681,0,0,01/03/2024
SMB,DSA,830_Internet guaranteed,51.25524039,1477.592301,28.82812157,0,0,01/03/2024
OTHER,any,830_Internet guaranteed,50.6149249,2712.026368,53.58155472,0,0,01/03/2024
MLE,OTHER,830_Internet guaranteed,62.40130013,2889.540504,46.30577404,0,0,01/03/2024
OTHER,OTHER,830_Internet guaranteed,44.9171182,1832.369907,40.79446724,0,0,01/03/2024
Strategic,OTHER,830_Internet guaranteed,56.72269203,5049.220512,89.0158829,0,0,01/03/2024
any,DIGITAL,830_Internet guaranteed,44.95250721,2236.818387,49.75959131,0,0,01/03/2024
SMB,DIGITAL,830_Internet guaranteed,32.60331525,1138.193039,34.91034671,0,0,01/03/2024
any,FIELD SALES,830_Internet guaranteed,60.8119659,3657.12229,60.13820201,0,0,01/03/2024
SMB,FIELD SALES,830_Internet guaranteed,43.74404068,1801.514086,41.18307449,0,0,01/03/2024
any,INDIRECT DEALERS,830_Internet guaranteed,33.67971226,1360.02778,40.38121732,0,0,01/03/2024
SMB,INDIRECT DEALERS,830_Internet guaranteed,29.24672643,951.0660805,32.51871907,0,0,01/03/2024
any,INDIRECT FRANCHISES,830_Internet guaranteed,48.78458199,1760.764,36.09263271,0,0,01/03/2024
SMB,INDIRECT FRANCHISES,830_Internet guaranteed,37.34873782,652.0163921,17.45752147,0,0,01/03/2024
any,BSA,890_Fixed at Home_Office,44.82946088,90.01909731,2.00803435,990.2100704,11,01/03/2024
SMB,BSA,890_Fixed at Home_Office,44.82946088,90.01909731,2.00803435,990.2100704,11,01/03/2024
any,DSA,890_Fixed at Home_Office,14.32974185,24.86162339,1.734966592,49.72324678,2,01/03/2024
SMB,DSA,890_Fixed at Home_Office,14.32974185,24.86162339,1.734966592,49.72324678,2,01/03/2024
any,PAM,890_Fixed at Home_Office,52.15511389,127.3095113,2.440978493,381.9285339,3,01/03/2024
SMB,PAM,890_Fixed at Home_Office,52.15511389,127.3095113,2.440978493,381.9285339,3,01/03/2024
any,RAM,890_Fixed at Home_Office,48.34057233,169.7417137,3.511371618,678.9668548,4,01/03/2024
SMB,RAM,890_Fixed at Home_Office,40.15212975,145.2379801,3.617192438,580.9519203,4,01/03/2024
Strategic,any,890_Fixed at Home_Office,52.25612201,129.6403791,2.480864904,1166.763412,9,01/03/2024
SMB,any,890_Fixed at Home_Office,43.38444955,105.5167083,2.432132005,4853.768581,46,01/03/2024
MLE,any,890_Fixed at Home_Office,56.85823848,206.6892276,3.635167622,25422.77499,123,01/03/2024
any,any,890_Fixed at Home_Office,51.54201958,159.373438,3.092106971,28368.47197,178,01/03/2024
SMB,OTHER,890_Fixed at Home_Office,46.15155493,149.9098044,3.248207014,299.8196089,2,01/03/2024
MLE,OTHER,890_Fixed at Home_Office,51.98645189,126.0503746,2.424677392,756.3022474,6,01/03/2024
any,OTHER,890_Fixed at Home_Office,49.99488814,142.5260307,2.850812073,1140.208246,8,01/03/2024
any,SR BSA,890_Fixed at Home_Office,27.08410334,59.30580978,2.189690722,296.5290489,5,01/03/2024
SMB,SR BSA,890_Fixed at Home_Office,27.08410334,59.30580978,2.189690722,296.5290489,5,01/03/2024
Strategic,DIRECT SALES,890_Fixed at Home_Office,48.31876,117.0394349,2.422235895,1053.354914,9,01/03/2024
MLE,DIRECT SALES,890_Fixed at Home_Office,59.27133958,233.8631098,3.945635639,20579.95366,88,01/03/2024
any,DIRECT SALES,890_Fixed at Home_Office,58.36785978,215.9286799,3.699444878,20945.08195,97,01/03/2024
any,INDIRECT SALES,890_Fixed at Home_Office,46.21120856,156.9722747,3.396844177,156.9722747,1,01/03/2024
MLE,INDIRECT SALES,890_Fixed at Home_Office,46.21120856,156.9722747,3.396844177,156.9722747,1,01/03/2024
any,INDIRECT HUNTING,890_Fixed at Home_Office,34.16312427,111.3378775,3.259007478,2115.419672,19,01/03/2024
SMB,INDIRECT HUNTING,890_Fixed at Home_Office,34.16312427,111.3378775,3.259007478,2115.419672,19,01/03/2024
any,TAM DIRECT SALES,890_Fixed at Home_Office,50.58689271,187.7891442,3.712209509,5258.096037,28,01/03/2024
MLE,TAM DIRECT SALES,890_Fixed at Home_Office,50.58689271,187.7891442,3.712209509,5258.096037,28,01/03/2024
OTHER,any,890_Fixed at Home_Office,14.6459873,40.10040705,2.737979094,0,0,01/03/2024
Public,any,890_Fixed at Home_Office,42.25835687,117.8389802,2.788536727,0,0,01/03/2024
Wholesale,any,890_Fixed at Home_Office,48.82645694,270.6433903,5.542965992,0,0,01/03/2024
OTHER,OTHER,890_Fixed at Home_Office,14.6459873,40.10040705,2.737979094,0,0,01/03/2024
Public,OTHER,890_Fixed at Home_Office,13.87161414,79.28436705,5.715583367,0,0,01/03/2024
Strategic,OTHER,890_Fixed at Home_Office,15.9166938,43.55090212,2.736177668,0,0,01/03/2024
Wholesale,OTHER,890_Fixed at Home_Office,44.61010029,552.6803539,12.3891305,0,0,01/03/2024
any,DIGITAL,890_Fixed at Home_Office,14.88144664,39.43606447,2.650015513,0,0,01/03/2024
SMB,DIGITAL,890_Fixed at Home_Office,14.88144664,39.43606447,2.650015513,0,0,01/03/2024
any,FIELD SALES,890_Fixed at Home_Office,51.29184738,163.7753357,3.193009104,0,0,01/03/2024
SMB,FIELD SALES,890_Fixed at Home_Office,42.92431802,116.4099475,2.711981292,0,0,01/03/2024
Public,DIRECT SALES,890_Fixed at Home_Office,37.16297671,75.39871119,2.028866303,0,0,01/03/2024
any,INDIRECT DEALERS,890_Fixed at Home_Office,36.9911189,74.18888505,2.005586402,0,0,01/03/2024
SMB,INDIRECT DEALERS,890_Fixed at Home_Office,36.9911189,74.18888505,2.005586402,0,0,01/03/2024
any,INDIRECT FRANCHISES,890_Fixed at Home_Office,36.49819805,71.92504006,1.970646331,0,0,01/03/2024
SMB,INDIRECT FRANCHISES,890_Fixed at Home_Office,36.49819805,71.92504006,1.970646331,0,0,01/03/2024
any,BSA,810_Internet Office Connect,43.15062266,298.4213155,6.915805546,82065.86177,275,01/03/2024
SMB,BSA,810_Internet Office Connect,43.15062266,298.4213155,6.915805546,82065.86177,275,01/03/2024
any,DSA,810_Internet Office Connect,15.66372041,104.6599207,6.681677019,523.2996033,5,01/03/2024
SMB,DSA,810_Internet Office Connect,15.66372041,104.6599207,6.681677019,523.2996033,5,01/03/2024
any,PAM,810_Internet Office Connect,55.35772853,416.5514579,7.524720919,4582.066037,11,01/03/2024
SMB,PAM,810_Internet Office Connect,55.35772853,416.5514579,7.524720919,4582.066037,11,01/03/2024
any,RAM,810_Internet Office Connect,18.89894053,135.9606934,7.194090761,9381.287846,69,01/03/2024
SMB,RAM,810_Internet Office Connect,18.89894053,135.9606934,7.194090761,9381.287846,69,01/03/2024
Public,any,810_Internet Office Connect,30.31267672,303.6257046,10.0164597,910.8771138,3,01/03/2024
Strategic,any,810_Internet Office Connect,63.07158684,558.0372716,8.847680858,4464.298173,8,01/03/2024
MLE,any,810_Internet Office Connect,64.98022451,583.947693,8.986544713,348032.825,596,01/03/2024
SMB,any,810_Internet Office Connect,41.84746555,312.9171109,7.477564216,201518.6194,644,01/03/2024
any,any,810_Internet Office Connect,51.17929088,422.3436778,8.252237782,528351.941,1251,01/03/2024
Public,OTHER,810_Internet Office Connect,13.87161414,157.1941619,11.33207428,314.3883237,2,01/03/2024
MLE,OTHER,810_Internet Office Connect,51.90596975,384.0140248,7.398263178,1536.056099,4,01/03/2024
SMB,OTHER,810_Internet Office Connect,44.33224797,373.7933523,8.431635422,6354.48699,17,01/03/2024
any,OTHER,810_Internet Office Connect,49.28953312,394.9859489,8.013586738,9084.676825,23,01/03/2024
